0	0
4,5056787277136	3,77799671818666
8,58083985299416	6,98323764995059
12,2666193327542	9,67044961068447
15,6002225832231	11,8891302685702
18,6153000431097	13,684047789595
21,3422868517042	15,0956927414859
23,8087100707375	16,1606868182235
26,0394665511921	16,9121525109289
28,0570742499393	17,3800474566963
29,8818995330712	17,5914668403957
31,5323627603998	17,5709169019825
33,0251242263572	17,3405623101848
34,3752523342424	16,9204498996333
35,5963757014191	16,32871102991
36,7008207308621	15,5817446091887
37,6997360377419	14,6943826299674
38,6032049870492	13,6800398878607
39,4203474782503	12,5508493947623
40,1594120044171	11,3177848532794
40,8278589151086	9,9907714287352
41,4324357234836	8,57878593690621
41,9792452178183	7,08994745882148
42,4738070649694	5,53159929731775
42,9211135276252	3,9103831026457
43,3256798577742	2,23230591537457
43,6915898750774	0,502800803347186
44,0225371902274	0
44,3218624894148	0
44,5925872562648	0
44,8374442716423	0
45,0589051992005	0
45,2592055351305	0
45,4403671739623	0
45,6042188182038	0
45,7524144378381	0
45,8864499660162	0
46,007678399477	0
46,1173234561206	0
46,2164919276018	0
46,3061848516331	0
46,3873076167731	0
46,4606791017041	0
46,5270399412498	0
46,587060002577	0
46,6413451470444	0
46,6904433459579	0
46,7348502119652	0
46,7750140019255	0
46,8113401417551	0
46,844195318924	0
46,8739111839144	0
46,900787698005	0
46,9250961611742	0
46,9470819506876	0
46,966966998013	0
46,9849520290665	0
47,0012185904028	0
47,0159308818034	0
47,0292374137607	0
47,0412725065894	0
47,0521576462984	0
47,0620027109082	0
47,0709070795945	0
47,0789606358529	0
47,0862446748107	0
47,0928327238462	0
47,0987912847962	0
47,1041805052476	0
47,1090547856848	0
47,1134633286262	0
47,1174506352895	0
47,1210569548012	0
47,1243186904836	0
47,1272687673215	0
47,1299369643175	0
47,1323502150906	0
47,1345328797523	0
47,1365069908055	0
47,1382924755477	0
47,1399073572227	0
47,1413679369536	0
47,1426889582913	0
47,1438837560402	0
47,1449643908641	0
47,1459417710307	0
47,1468257625223	0
47,1476252886269	0
47,1483484200122	0
47,1490024561936	0
47,1495939992179	0
47,1501290203062	0
47,1506129201296	0
47,1510505833248	0
47,1514464278017	0
47,1518044493389	0
47,1521282619181	0
47,1524211342054	0
47,1526860225457	0
47,1529256008051	0
47,1531422873617	0
